post_id,text,label
2083885928213626992,dulu sebelum ada mbg katanya duitnya buat anggaran buat subsidi pupuk bangun irigasi perbaikan sekolah yg paling urgen aja bilang nya ga ada setelah ada mbg keluarin anggaran 1t perhari buat mbg aja sanggup tapi dibilang kemaruk gamau gimana itu penjelasannya pak,
2083801555564917209,pupuk saja subsidi setengah hati,
2083782106103362039,kini papua pegunungan meniru keberhasilan wanam para petani oap difasilitasi dengan alat mesin pertanian alsintan modern benih padi unggul pupuk dolomit serta subsidi bahan bakar mantap,
2083743493906948469,to suroto tidak terpantau pupuk subsidi apalagi gas melon subsidi,
2083739979914899616,setiap tahun mbg mengeruk anggaran ratusan triliun itu uang drmn dari kantong gerindra ya gak lah pasti dari apbn sekolah rusak subsidi pupuk dll itu kebutuhan rutin sebelum ada proyek mbg bantahan teddy indra wijaya ini semakin jelas mbg itu ngambil dana pendidikan,
2083699699991933097,kalau distribusi pupuk dan gas 3kg subsidi berhasil lewat jalur ini ide kdmp bagus bisa ngilangin mafia pupuk dan gas subsidi,
2083601911111159848,nego dana operasional sama ijin kelompok tani buat dapat pupuk subsidi,
2083529213198668071,ga cuma lpg kak sejauh ini di tempatku pupuk subsidi utk petani mulai diambil alih kopdes,
2083399380997124319,kami kelompok tani seharusnya sudah dapat pupuk 1 2 bulan terakhir untuk pupuk kedua tanaman padi tapi pupuk bersubsidi sudah telat jd tidak benar pupuk lancar dan harga pupuk non subsidi naik mendekati 100 sejak perang as israel vs iran dimulai ini contoh desa pakai dolar,
2083180208455377015,uang sebanyak itu daripada buat kopdes mending dipake buat subsidi pupuk bantu petani peternak supaya harga bahan pangan dipasar bisa turun,
2083041244041863302,aku nyoba ke sawah dan nanya petani bapak bapak di sawah aja bilang gini bar wowo gawe embege kabeh larang atau mbg buat harga mahal subsidi pupuk pun ga bisa ngebuat petani ngasih komen positif jd ada yg harus dibenahi tp dia nekat ngelakuin program egonya dia,
2082718713959379340,dukungan kelompok tani natuna menunjukkan harapan agar kebijakan pupuk subsidi yang lebih terjangkau dapat meningkatkan hasil panen dan kesejahteraan petani harapan dan dukungan warga,
2082718469360079302,dukungan kelompok tani natuna menunjukkan harapan agar kebijakan pupuk subsidi yang lebih terjangkau dapat meningkatkan hasil panen dan kesejahteraan petani harapan dan dukungan warga,
2082717821377909176,pupuk subsidi napas pertanian,
2082685978960118120,dijelaskan modus kedua tersangka dengan melakukan penyimpangan uang pembayaran pupuk bersubsidi dari para petani,
2082682597369377215,lengkap ini kucuran subsidi pemerintah rp 281 triliun solar pupuk,
2082602487979344231,petani yang merasa terbantu dengan kebijakan presiden prabowo atas kebijakan pupuk subsidi,
2082465859269017674,saya mencoba optimis kdmp menyuplai bahan baku dapur mbg sudah kelihatan uangnya tabung gas minyak dan beras subsidi keliatan uangnya pupuk pur ternak keliatan uangnya jika pengurus kreatif tarikin produk umkm lokal jual online josjis,
2082459381220970794,kok bapak gue belum dapet dikorupsi ya mana wujud 263 triliun itu bapakku noh mikir pupuk subsidi buat kelompok tani rt aja pusing,
2082446224272298368,terima kasih pak prabowo kebijakan pupuk subsidi dan mbg sangat membantu masyarakat di natuna dan kepri,
2082445438406578386,pemerintah hadir lewat kebijakan nyata pangkas harga pupuk subsidi demi mewujudkan pertanian yang kuat amp mandiri,
2082425365533000042,ga paham klo lpg 3 kg tapi klo bibit subsidi dan pupuk subsidi setuju petani serjng kesulitan dapet pupuk nah kopdes kan di desa2 mana kebanyakan tengah kebon sawah gunung jadi cocoklah harapannya rantai distribusi makin bagus jadi pupuk dan bibit lebih mudah dijangkau,
2082406043318153660,ya kalo jualnya komoditas pertanian atau distribusi pupuk subsidi sih ngk ya,
2082394972922507347,kopdes memegang kendali ekonomi di indonesia ini gerakan monopoli oleh negara mulai dari gas subsidi 3kg pupuk subsidi logistik mbg apotek bahkan bansos dan kopdes diberi izin mengelola tambang menurutmu apakah kopdes ini sesuai dengan prinsip koperasi,
2082315630649520220,ini pernah di lakukan di pupuk subsidi ke petani al hasil bnyk penyaluran yg kesendat dan ribet ngurus nya,
2082299800117268576,beredar tautan untuk klaim bantuan pupuk subsidi kementan 2026 faktanya tautan tersebut bukan milik resmi kementerian pertanian melainkan modus penipuan yang meminta data pribadi selengkapnya cekfakta hoaks saringsebelumsharing,
2082048310802886905,modal awalnya gede ya iya tapi kalau dibandingin ama bocornya penjualan pupuk subsidi lpg subsidi per tahun gw rasa bangun kopdes 3 tahun udah bep dari potensi kerugian negara,
2081860152823865406,kamu tau subsidi bensin disalurkan oleh siapa yep pertamina kamu tau bentar lagi subsidi gas lpg lng disalurkan siapa yep kopdes trust me bentar lagi ga akan ada warung madura jual 3kg semua lari ke kopdes yes termasuk bibit subsidi pupuk subsidi dst,
2081215540664902043,janji mendes soal kopdes nanti janji nggak matikan warung kecil kelontong kopdes amp bumdes janji saling melengkapi bukan saing bakal jadi penyalur lpg pupuk beras subsidi kopdes bukan supermarket retail pada umumnya kopdes akan beli hasil bumi petani,
2080566397982437883,tak hanya bansos pemerintah juga menyiapkan penyaluran pupuk subsidi alat mesin pertanian hingga lpg 3 kilogram melalui kopdes merah putih langkah ini diharapkan membuat distribusi bantuan lebih terpusat cepat dan tepat sasaran,
2080525886856876114,semua barang subsidi wajib lewat kopdes merah putih zulhas bilang semuanya melalui kopdes bantuan tunai desil 1 dan 2 harus lewat kopdes lpg 3 kg pupuk minyak goreng harus lewat kopdes beras sphp dan kredit bersubsidi harus lewat kopdes ekonom bilang ini risiko,
2080474435111555477,niatnya bagus barang subsidi pupuk gas lpg bansos disalurkan lewat koperasi desa merah putih biar tepat sasaran amp gak dimainin tengkulak rentenir tapi ekonom udah wanti wanti soal potensi monopoli termasuk kasus di surabaya koperasi ini kedapatan ambil barang dari,
2080422014742045033,menko bidang pangan zulkifli hasan menyebut pemerintah memutuskan memusatkan penyaluran bantuan sosial dan subsidi melalui kopdes pupuk gas 3kg melon bansos pkh beras sphp bantuan alat pertanian traktor,
2079800612133478661,masuk akal juga kalo ditarik benang merahnya sih yaa ada korelasinya dia ni komisaris utama pt pupuk indonesia pengganti darmin nasution ketua umum hkti 2025 2030 amp tani merdeka indonesia wamentan bikin ngawasin kebijakan pupuk subsidi kuota dan distribusi pt pupuk,
2079549651813056530,yup sekelas asn penyuluh yg tugasnya hny memasukkan daftar petani pupuk subsidi sering jd korban blm lagi yg jd petugas verifikasi penylrn pupuknya blm lama ini kan masuk penjara,
2079399477710823510,lu aja yang jadi presiden sepakattt setujuuuu gasss ayo kapan pelantikan gue jadi presiden gua tutup mbg gua subsidi pupuk 100 pajak buku 0 tutup semua kopdes ukt negeri gratis ukt swasta subsidi 70 menteri gua kurangin koruptor hukum mati kapan ayo gua siap,
2078836298115371270,gak kak sekarang kalau jadi tani ada untungnya daripada dulu q ngalamin krna ortuku tani juga dulu mah waktu panen harga gabah gak ada harga dirinya skg waktu panen harga gabah mahal untuk pupuk setiap desa skg ada yg ngurus kdang dapat subsidi juga,
2078822468605874259,ih si bapak mah begini pak beras itu produk dengan elastisitas rendah kalau bapak ingin menaikkan pendapatan petani bapak perintahkan bulog untuk membeli gabah dengan harga tinggi bapak subsidi pupuk dan pestisida buat petani lalu jual beras ke masyarakat dengan harga,
2078533757141917881,titiek soeharto apresiasi penyederhanaan aturan pupuk subsidi distribusi kini lebih cepat ke petani garudamerah ketahananpangan titieksoeharto,
2078497558302015783,data bps feb 2025 sektor pertanian serap 40 67 juta orang mayoritas petani gurem lahan lt 0 5 ha mereka bukan petani kaya yang bisa beli traktor modal pas pasan pupuk subsidi sering telat dan hidupnya bergantung harga gabah yang naik pelan,
2078399769018527924,hai prabowo petani mana yg pergi jalan2 ke luar negri punya mobil mewah dll pupuk aja masih ningung kehabisan yg subsidi congor gedabrus tok jangan ke malang kau,
2078363650444980391,membantu petani bukan dg cara menaikkan harga hasil pertanian tapi dg menyediakan infrastruktur yg baik fasilitasi akses modal subsidi bahan pupuk memperkuat daya beli masyarakat dsb dst petani senang rakyat senang,
2078314886803988802,yang dimaksud kesejahteraan rakyat program makan bergizi gratis mbg buat anak sekolah amp ibu hamil supaya stunting turun subsidi pupuk amp alsintan petani biar produksi naik amp pendapatan lebih baik bantuan kesehatan amp pendidikan dasar yg lebih tepat sasaran,
2078281732952863151,lho kok marah marah wo jangan cari simpatik disaat rakyat sudah banyak tidak mempercayai mu menyedihkan sekali ditempat saya petani oadi sudah beralih ananm sawit karena subsidi pupuk hanya untuk pletani yg mempunyai hubungan keluarga dgn pejabat,
2078278360091025858,akibat job gapunya goals yang jelas tugasnya apa ngerjain apa kalau memang mau garap pertahanan di laut noh tiap hari kapal asing curi ikan kalau negara normal pangan harusnya urusannya menteri pertanian petani kasih akses mudah buat pupuk subsidi pupuk permudah akses alat,
2078070237451501988,jirs koperasi desa merah putih baru jalan tapi total transaksinya udah tembus rp56 8 miliar 3 6 juta yang paling laris ternyata bukan barang aneh aneh pupuk phonska rp15 miliar pupuk urea rp11 miliar minyakita 2l rp3 6 miliar beras sphp rp2 4 miliar,
2078042613715021943,selain pupuk transaksi kdkmp juga didominasi berbagai kebutuhan pokok dan barang subsidi baca selengkapnya,
2077976796801507359,pupuk subsidi cuma 1rb perak per karung per desa kuota subsidi juga ga banyak 2kw per hektar mana cukup buat operasional,
2077962841064448110,nah ini yang saya khawatirkan kalau pupuk subsidi proyek desa sampai hasil panen dipusatkan lewat kdmp gampang banget dipakai buat mengontrol desa yang nggak nurut tinggal ditekan selesai,
2077952055189397660,sebenarnya guys dari dulu kdmp itu emang mau didesain untuk menjual barang barang subsidi termasuk pupuk obat generik beras subsidi dan sebagainya bahkan info yang gw dapat dia bakal jadi kontraktor proyek proyek pengadaan desa termasuk juga jadi offtaker hasil,
2077750305442410892,mundur mentok maju mentok akhirnya rkyt jg yg jdi korban bagaimana nasib agen kios penyalur pupuk subsidi agen warung penyalur gas melon mreka membangun usaha itu jdi agen kios warung modal sendiri loh ga berani ngelawan supermarket akhirnya yg lemah yg jdi korban,
2077647966211559764,menteri koordinator bidang pangan zulkifli hasan zulhas menyebut pemerintah menetapkan penyaluran barang subsidi termasuk gas lpg 3 kilogram dan pupuk bersubsidi wajib dilakukan melalui koperasi desa kelurahan merah putih kdkmp keputusan tersebut ditetapkan dalam rapat,
2077502692424052889,bagi bagi duit segitu ya receh buat pejabat tapi kalau diminta usulan pupuk subsidi ada aja alasan,
2077299830343467188,yang paham paham aja 30 poin keberhasilan presiden prabowo 1 swasembada beras dan jagung tertinggi sepanjang sejarah indonesia 2 surplus produksi beras pertama dalam beberapa dekade 3 surplus jagung pakan nasional 4 penurunan harga pupuk subsidi hingga 20,
2077261725741817858,jokowi sangat merugikan petani subsidi pupuk turun 50 dr sby sementara harga hasil padi waktu panen dibiarkan hancur hanya prabowo yg bisa buat petani tersenyum sy petani sejak 1970,
2077229451801399451,menurut saya tanam tebu itu paling miris marginnya tapi kok masih ada ya yg tanam tebu perseorangan petani tebu di jawa amp sumatera sering mengeluh margin tipis meski ada koperasi gt biaya produksi tinggi pupuk npk amp urea naik bibit tenaga kerja gt rendemen tebu rendah,
2076907679839314370,yah terus subsidi pupuk sia donk gak dihabiskan,
2076854615166091731,gw pikir koperasi merah putih itu mempunyai tugas penyaluran pupuk subsidi pakan ternak dll setelah panen membeli hasil panen dr peladang petani peternak dll trus disalurkan ke pasar induk sehingga kebutuhan pokok bisa dikendalikan oleh pemerintah bukan tengkulak,
2076854489357910496,gw pikir koperasi merah putih itu mempunyai tugas penyaluran pupuk subsidi pakan ternak dll setelah panen membeli hasil panen dr peladang petani peternak dll trus disalurkan ke pasar induk sehingga kebutuhan pokok bisa dikendalikan oleh pemerintah bukan tengkulak,
2076850166213341464,prabowo wajibkan seluruh barang subsidi disalurkan lewat koperasi merah putih jakarta presiden republik indonesia prabowo subianto menetapkan kebijakan baru terkait mekanisme pendistribusian barang barang bersubsidi kepala negara kini mewajibkan agar seluruh,
2076487854327496809,siram sambil kasih pupuk subsidi ya kakkk,
2076293410244452416,prabowo mau semua barang subsidi masuk lewat koperasi desa merah putih pupuk elpiji kredit mikro apotek cold storage artinya koperasi desa ke depan bisa mengelola perputaran uang ratusan triliun rupiah pendukung bilang subsidi jadi lebih tepat sasaran desa jadi,
2075381313474080811,petani beli motor itu kebutuhan logistik buat angkut padi dan pupuk bukan tanda mereka mendadak makmur sejahtera sampai sanggup beli mobil mewah kalau draf laporannya cuma liat angka penjualan tanpa tau realita susahnya nyari pupuk subsidi ya pantes jadi bahan lawakan,
2075186782099095821,imf beberkan 4 ancaman besar pemerintah prabowo harga minyak gas pupuk pangan masih tinggi era bunga tinggi bisa lebih lama subsidi energi jangan terlalu lebar bebani apbn risiko dari timur tengah amp selat hormuz bisa lama,
2075090862691045514,ini negara makin beginatau tolol harusnya koperasi hanya khusus barang2 subsidi utamanya gas sama pupuk pupuk pertanian bukan matiin pedagang tolol emang nih turunkan saja buat apa jadi pemimpin tapi nyusahin rakyat,
2075029544202035576,mas sarjana eksu ini ngmgn uang yg belum keluar yg harusnya keluar 0 76 itu blm ngitungin yg belum keluar berpotensi blm dianggarkan jgn dikira subsidi ke pln pupuk gt perhitungan bumn ditelen mentah2 itu ada rapat plenonya segala baru ttd disetujui berapa potensinya,
2073412952204722531,vietnam vs indonesia dalam pertanian perbandingan antara vietnam dan indonesia dalam sektor pertanian sering kali disederhanakan hanya pada satu isu yaitu subsidi pupuk padahal realitas di lapangan jauh lebih kompleks dari sekadar ada atau tidaknya bantuan input dari,
2072249500618588469,mulai dari penurunan harga pupuk subsidi kenaikan harga gabah sampai bantuan puluhan ribu unit alat pertanian modern senilai rp4 19 triliun,
2072205397382054251,optimasi distribusi pupuk subsidi yang tepat sasaran berhasil memacu lonjakan produksi pangan nasional menuju swasembada berkelanjutan pupuksubsidi swasembadapangan petanisejahtera panganmandiri indonesialumbungpangan,
2072205267828376063,optimasi distribusi pupuk subsidi yang tepat sasaran berhasil memacu lonjakan produksi pangan nasional menuju swasembada berkelanjutan pupuksubsidi swasembadapangan petanisejahtera panganmandiri indonesialumbungpangan,
2071842740326060249,jeleknya banyak bet pemerintah kita ini tapi program bagus pun juga ada meski bukan program utama kayak magang ini sama subsidi pupuk terkhusus nya di magang ini bagus bngt buat nyerap tenaga kerja fresh graduated,
2071828546578993541,skema pupuk subsidi diubah produksi pupuk dipaksa efisien,
2071527961673785583,mentan pupuk subsidi terjaga buat produksi beras ri terus naik,
2071471043987022325,setuju pun jika ada pupuk subsidi dipakai oleh yang ga berhak pak yovie tinggal kirim heidi yunus kang heidi langsung teriak hei yee iye iye iye berawal dari mata,
2071291648697598087,sbg anak petani saya suka harga padi hari ini bahkan kini saya mau jadi petani juga swasembada pangan tuh bisa dicapai asal harga panen bagus pupuk subsidi ditambah dan kasih solusi pada petani soalnya petani kita gabisa mencontoh sistem luar negeri krn perbedaan tanah,
2070772321300939053,di tengah perubahan iklim pemerintah pastikan stok pupuk subsidi aman,
2070702975828537438,di desaku masyarakat dipaksa daftar jadi anggota karena alasannya untuk penyaluran pupuk subsidi nanti lewat kdmp kalo bukan anggota tidak bisa dapat pupuk dan untuk uang pendaftaran 50rb anggota,
2070425486946439543,lah petani disini ge kepikiran duitnya yg gaada udah abis beli pupuk yg katanya subsidi tapi belinya harus berebut atau lebih mahal sementara ketika panen udah ditungguin duluan sama tengkulak yang kalo lagi harga jelek petani gamau ngasih diancem untuk ga diambil lagi next a,
2070127538110705780,data kementan dikutip dpr kebutuhan pupuk petani ri sekitar 23 juta ton alokasi subsidi 9 juta ton gap 14 juta ton 61 kebutuhan petani kita sendiri nggak kecover di hari yang sama kita ekspor 50 000 ton urea perdana ke australia dubes sebut ini simbiosis,
2069842355751145820,kok ga nyambung tapi inilah kita akan bangkit apaan kenapa ga kasih aja ke masyarakat buat tanam dsb lalu hasil tani dikelola dengan harga layak jangan pakai tengkulak pupuk subsidi pakek ktp supaya gabisa dimainkan di lapangan au ah,
2069711332925182389,petani menyampaikan apresiasi dukungan pemerintah di sektor pertanian kemudahan akses pupuk subsidi hingga bantuan sarana produksi program dirasakan manfaatnya terus berlanjut mendukung peningkatan produktivitas kesejahteraan petani dan kemajuan sektor pertanian nasional,
2069399814421504169,temen gw kerja si sensus bilang kalau masyarakat sendiri sering bohong ke sensus karena takut dipajakin tp malah subsidi pupuk mereka yg ga cukup karena boong ribet bgt kalau ga percaya sama sesama,
2069324102842900876,harga pupuk subsidi katanya turun 20 harga komoditi tdk ditentukan harga pupuk tp supply demand bagi petani harga naik atau turun yang penting roi positif gak,
2069208297719341556,untuk mendapatkan hasil panen padi maksimal optimalisasi jumlah anakan adalah keharusan tanam muda sebelum 18 hari pemupukan dengan teh kompos tjeloepan segera setelah tanam adalah koentji dan tentunya musim ke tiga ini tidak ada pupuk subsidi yg ditaburkan ke lahan,
2068966910247727294,babinsa topanda duduk bersama petani barana bahas stabilitas harga pupuk subsidi bulukumba bintara pembina desa babinsa koramil 1411 02 bulukumpa serma kasman melaksanakan kegiatan komunikasi sosial bersama anggota kelompok tani di desa topanda kecamatan rilau ale,
2068648150169219119,doni oskaria bilang defisit q1 melebar karena front loading buat kita orang biasa artinya apa artinya pemerintah belanjain duit duluan buat program yang langsung menyentuh rakyat seperti mbg pupuk subsidi irigasi dan bansos kalau nunggu pemasukan masuk dulu baru,
2068272605485011215,air hujan pupuk nitrogen dari tuhan kenapa tanaman ngacir di awal hujan pernah kepikiran tidak kenapa tanaman jagung sawi kangkung atau bayam di awal musim hujan bisa hijau royo royo padahal belum dipupuk ya benar jawabannya jatuh dari langit air hujan itu bukan,
2068224908803690634,piutang subsidi pupuk juga pernah telat lebih dr 1 tahun ga diimpair auditornya bgung asessment ketertagihannya gmn meski jaminan dibayar tapi timingnya tak tahu kapan wkwkw tapi kalo diimpair teriak2 pasti pertamina apakah mungkin begitu jg,
2068157528224268789,realita aslinya gini bang harga pupuk subsidi turun tapi harga pupuk non subsidi yang naik harga gabah ditingkat petani naik kemarin di musim panen pertama di desa binaan saya harga basahnya itu disekitar 7200 7500 untuk kering di skitar 8500 untuk beras karena saya biasanya,
2067861812390019137,akan ada demo besar2 an mak tan para tukang tambalnban pedagang di pasar dan kami di toko sdh di kasih undangan spy ikut demo para petani ini mslh nya janji pak prabowo sndri kata di piadotanya aekolah gratis liatrik di subsidi pupuk di subsidi sklh grtis,
2067493240425812179,sini turun k sawah suuu dota data dota data ndasmu itu kau kira petani asli main data dataan atau survey2an petani asli itu sibuk mikirin gmn caranya memutar uang yg d dapat dr panen d mana nyari pupuk subsidi gmn cara dapur ttp ngebul,
2067451999650771207,menteri pertanian andi amran sulaiman secara aktif membuka ruang dialog dengan ratusan mahasiswa fakultas pertanian di berbagai perguruan tinggi pertemuan ini membahas evaluasi program prioritas pemerintah seperti distribusi pupuk subsidi program cetak sawah hingga keluhan,
2067271718746681685,datang ke bamyuwangi bro pupuk subsidi langka dsana ngomong kok sak metune,
2066538888567644363,negara punya kewajiban bukan belas kasihan yang harus dilakukan a reforma agraria sejati redistribusi lahan bukan sekadar sertifikasi b perbaiki distribusi pupuk subsidi pastikan yang kecil dapat lebih besar bukan sebaliknya c bulog harus hadir di sawah petani,
2066538434915893678,ini bukan soal petaninya yang malas atau bodoh ini soal struktur yang memang memiskinkan a lahan sempit skala ekonomi tidak efisien b pupuk subsidi tidak sampai biaya produksi bengkak c bulog tidak hadir terpaksa jual ke tengkulak di bawah hpp d harga naik,
2066536975600156810,ketimpangan penerima manfaat pupuk bersubsidi juga terjadi sebanyak 34 rumah tangga tani dengan luas lahan 0 5 2 0 hektare memperoleh 69 subsidi pupuk sebaliknya 66 petani berlahan sempit hanya memperoleh 31 manfaat dari program ini artinya yang paling kecil yang,
2066536157215867390,seharusnya ada pupuk subsidi untuk meringankan itu tapi kenyataannya ada petani yang memiliki lahan tapi tidak mendapatkan kartu tani yang digunakan untuk menebus pupuk subsidi ada yang tidak punya lahan atau bukan petani justru dapat kartu tani baru 60 persen petani,
2066120419002949819,yes ini tuh memang jadi sarana distribusi resmi negara 1 gas elpiji subsidi harga resmi hanya di koperasi 2 minyak dari bumn hanya di koperasi 3 pupuk subsidi hanya di koperasi 4 yg terima bpnt hanya dari koperasi,
2066065476535603593,kopdes nanti akan berdagang bibit penyaluran pupuk subsidi pembuatan gapoktan via koperasi petani yes mereka itu diplot jadi tengkulak negara bukan alfa indo sekarang emang dibuat kaya alfa indo karena belum siap dari sdmnya tapi akan ada perubahan nanti,
2066049607583613164,3 taun gue kuliah 2 taun ikut program penelitian dosen datwng ke desa desa kecil belum ada 1 pun desa yang merasa terbantu dengan program wowok bahkan sekedar untuk pupuk subsidi aja banyak desa yang gak dapet lucu how penyepongnya defend wowok dengan melibatkan,
2065341839054696619,bikin petani susah dapat pupuk subsidi kejaksaan negeri bungo telah menetapkan 7 tersangka dalam kasus dugaan korupsi pengelolaan pupuk bersubsidi tahun 2022 tersangka berasal dari berbagai tingkatan mulai dari tim verifikasi kecamatan hingga pengelola pengecer toko bungo,
2065237128968081785,menteri koperasi ferry juliantono menegaskan koperasi desa kelurahan merah putih harus mampu menyediakan barang kebutuhan masyarakat dengan harga yang lebih murah dibandingkan harga pasar terutama untuk barang barang bersubsidi terutama yang barang barang subsidi seperti,
2065100743246479486,tahu tempe dhelene impor tepung terigu gandume impor pupuk liyane subsidi impor wong ndeso isuk sarapane tahu tempe mendoan memang orak nggowo dollar tp rego2 kebutuhane melu dollar ra nyekel dollar ndas,
2064985253962449134,zulkifli hasan pastikan stok pupuk subsidi amp non subsidi aman bagi petani langkah nyata dukung ketahanan pangan menkopangan partaiamanatnasional zulkiflihasan zulhas gd zulhas,
2064948763966505294,negara bisa membuat banyak aturan aturan pupuk subsidi aturan pelayanan publik aturan perizinan usaha dan lainnya tapi ada satu pertanyaan siapa yang mengawasi agar aturan dijalankan karena itulah indonesia memiliki ombudsman ombudsman maladministasi,
2064602723056812150,jaring pengaman sosial memang seharusnya cash transfer dari subsidi pupuk sampai subsidi pangan dgn cash transfer ekonomi bakal lebih muter tantangannya skrg gimana duit itu nggak kabur keluar negeri buat dipakai depo judol,
2064600404885975462,nasib jadi petani pupuk subsidi dijatah giliran beli nonsub harga 6x lipat saat ini ditengah ancaman el nino petani tetap menanam padi walau seminggu sekali harus mengairi sawah dengan pompa dan pastinya pake bbm nonsub yg bikin biaya bengkak,
2064587789640065409,emang secara balance nutrisi saya lebih cocok npk sih kalau nitrogen murni bisa saya kejar pakai kombinasi air hujan bakteri amp fungi positif dan juga pupuk kompos daun sedikit info tambahan orang orang di pupuk indonesia sering korupsi pupuk subsidi lihat aja hartanya,
2064479260820251084,ini nih contoh dana desa tepat sasaran sasaran telinga sasaran tetangga stroke dan sasaran waras koperasi desa kok rasa eo karnaval jangan jangan rab nya 1 pengadaan beras 0 2 pengadaan horeg 100 truk subsidi bukannya buat angkut pupuk eh malah angkut dosa,
2064371881516605633,mentan kaget dengar pupuk mahal yg di subsidi itu cuma urea poska yg hilang timbul itu sp36 npk itu n nitrogen bukan natrium kok bisa jadi mentan,
2064367331204296930,dek itu yang 500rb 1jt pupuk non subsidi wajar kalo harga skrg yang dari pupuk indonesia jg salah cabai bawang merah bawang putih itu dapet subsidi aturannya ada itu,
2063927254049235409,ini ide siapa kalau logikanya begitu jangan lagi import2 dan subsidi bahan tani bukannya naikan dolar dan jangan lagi export sawit emas nikel batubara pupuk beras dll gunakan dalam negeri saja,
2063904107233222935,asem punya tetangga sawah yg ngurusin pupuk subsidi udah lama kita bilangin ke dia kl ada pupuk lebihan jatah dia anggotanya nanti buat kita ya kita beli krn nama kita blm ada di list penerima pupuk subsidi eh sama dia malah dijual ke jambi,
2063083043049660838,tapi ada kabar baik untuk sementara ini negara sengaja masang perisai di barang subsidi pertalite tetap rp10 000 solar rp6 800 lpg 3 kg pupuk subsidi beras sphp langkah konkret kalau mesin motor mobilmu kuat turun dari pertamax turbo ke pertamax pindah masak ke lpg 3,
2063083039836762385,tersangka 1 perang di selat hormuz konflik timur tengah ganggu pasokan minyak amp gas dunia harga minyak brent sempat tembus us 124 di april korbannya bbm non subsidi lpg 12 kg naik 18 75 jadi rp228 ribu dan pupuk non subsidi harga urea global nyaris 2x lipat,
2062892127592542321,pelayan publik tidak hanya urusan ktp paspor dan dokumen lainnya pupuk subsidi layanan kesehatan pendidikan hingga distribusi pangan juga bagian pelayanan publik pelayananpublikhakwarganegara,
2062732264644227241,mengapa urea urea saat ini jadi raja pupuk di indonesia murah apalagi yang subsidi mudah didapat dan efeknya langsung kelihatan daun hijau dalam hitungan hari tanaman ngegas tumbuh cepat petani suka karena dompet tidak langsung tipis rezim suka karena produksi,
2062506601467314478,jangan lupa subsidi pupuk dan lpg,
2061988576917880868,nggih leres kalau ingin menyamai kandungan npk 16 16 16 memang tdk cukup hnya melihat jenis pupuknya tapi harus lihat komposisinya misalnya phonska subsidi umumnya sekitar 15 10 12 artinya kandungan p dan k lebih rendah dibanding 16 16 16 jadi kalau ingin disetarakan,
2061980295281475661,banyak yang masih mengira pupuk non subsidi lebih bagus karena harganya mahal padahal secara standar kualitas pupuk subsidi dan non subsidi itu sama perbedaannya ada pada harga karena subsidi pemerintah bukan pada mutu utama pupuknya aplikasi pupuk dengan cara dikocor,
2061834003225952639,lebih murah juga belum tentu petani langsung rugi kalo petani bisa nekan harga operasional kaya bbm transport logistik beli bibit nggak impor gak perlu ada persaingan karena ada impor beras adanya subsidi ke bahan bertani dari bibit pupuk petisida dll dan beras bisa lebih,
2061648093146497419,pt pupuk indonesia bersama komisi iv dpr ri menggelar sosialisasi penyaluran pupuk subsidi di parigi moutong sulawesi tengah langkah ini dilakukan untuk memperkuat distribusi yang tepat sasaran transparan dan mudah diakses petani baca selengkapnya,
2061628786723184906,hrga padi kering didaerahku sekitar rp7 540 kg kata kakek kadang untung kadang rugi kadang juga balmod doang kadang nggak laku karena hasil buruk hrga panen pakai mesin 700k 1 5k blm ngerjain orang buat nanem padi obat pupuk yg non subsidi subsidi sering gk kebagian,
2061618464843055515,bujet mbg ngebludak tapi subsidi pupuk dicabut umr stuck nakes demo terus rakyat dikasih nasi gratis tapi lapangan kerja gak ada,
2061610511280857104,gimana mau harga beras murah pupuk subsidi petani susah dapetnya ditambah modal buat nyawah ditalangin sama tengkulak amp mereka lepas gabah berasnya ke tengkulak,
2061597208408174964,jalur pangan kita terlalu banyak tangan yang mau ikut campur jadi tengkulak lebih menjanjikan byk yg aji mumpung memanfaatkan kondisi petani disisi lain kebijakan untuk petani hanya sebatas subsidi pupuk belum sampai dipenjualan hasil panen yg selama ini dimainkan oknum,
2061268550246191475,dia gapake pupuk subsidi kak pakenya ab mix,
2060888001576931438,kalau emng peduli gizi dari point subsidi pupuk petani dan pakan peternak selsesai kok klau emng niat gk di korup lu pikir aja pakan ayam petelur sekarung 450 550 karung untk 3hr 100ekor trus mw jualnya brpa bln vitamin dll gtu jg petani selain pupuk yg mahal prlatan jg minim,
2060864668751786332,yang harus dikurangin ilangin mbg kopdes ilangin gaji komisaris bumn bumd kurangin anggota dpr dprd dpd ilangin power parpol kurangin kunjungan pejabat elite dgn pasukan sekampong ormas ilangin megang kuasa petani peternak kasih subsidi pupuk pakan,
2060307721573003447,nilai tukar rupiah terus melemah presiden bilang desa tidak pakai dolar benar secara harfiah tapi tiap rupiah melemah harga lpg bensin minyak goreng pupuk dan transportasi langsung naik karena indonesia masih impor 1 juta barel minyak mentah 7 juta ton lpg per hari,
2060162399634907194,apakah beli pupuk non subsidi juga termasuk ilegal jadi gini ada seorang pak petani di tulungagung namanya pak pur umurnya sudah agak tua sakit jantung amp diabetes dia beli pupuk non subsidi bukan yang dari pemerintah murah tahun lalu buat sawahnya sendiri karena pupuk,
